stuId,library,hospital,market,water,canteen,washer,other,academic_office,printing,bus,shower,labels
28448,0.0,0.0,72.0,2.4475,8.3125,0.0,0.0,0.0,0.0,0.0,0.7,0.0
28449,8.45333333333,0.0,7.625,2.31978580991,4.42866013072,2.106875,0.0,10.0,2.66,4.05402366864,1.28605263158,0.0
28450,0.1,0.0,31.3,4.61,3.8875,0.0,0.0,0.0,0.0,4.55,0.7,0.0
28451,7.08333333333,0.0,11.1358024691,3.13074725275,3.48893973214,3.6,0.0,4.1,3.21111111111,3.60695652174,1.25032467532,0.0
28462,0.0,0.0,47.85,7.45,6.1,0.312857142857,0.0,0.0,0.0,2.5,0.35,0.0
28463,10.3483870968,0.0,6.17189189189,1.75598837209,3.7171627907,1.07886792453,15.0,21.2,5.4,2.79028037383,0.866018518519,0.0
28464,0.0,0.0,0.0,24.032,7.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0
28465,13.596969697,0.0,8.60680272109,3.71119631902,4.02542028986,2.0,0.0,0.0,4.52727272727,2.88953846154,0.777727272727,0.0
28476,0.0,0.0,0.0,8.16666666667,4.46666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.0
28477,3.67073170732,0.0,4.7820754717,2.68427007299,3.97302588997,2.34260869565,0.0,8.0,1.75,3.66666666667,1.24074074074,0.0
28488,0.0,0.0,11.5333333333,3.0,7.11818181818,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28489,5.46282051282,0.0,6.55564516129,2.767752443,4.55974576271,1.94440677966,0.0,15.0,1.8,3.23855072464,0.939455782313,0.0
28490,12.4,0.0,40.05,0.015,4.05833333333,0.0,0.0,15.0,0.0,0.0,0.8,0.0
28491,6.145,0.0,6.53255102041,1.87339901478,3.26875838926,0.378129496403,0.0,0.0,0.582,3.7489010989,0.778586387435,0.0
28492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28493,6.26451612903,0.0,5.42093023256,1.72715328467,3.74791821561,3.6,0.0,0.0,2.875,2.96696969697,1.77666666667,0.0
28502,0.0,0.0,8.67142857143,3.1,5.00909090909,0.0,0.0,0.0,0.0,5.36666666667,0.7,0.0
28503,3.30972222222,0.0,3.07854251012,1.30352691218,3.53097510373,1.276,0.0,7.0,9.14166666667,3.07279792746,1.2609929078,0.0
28508,3.0,0.0,20.625,3.28333333333,3.84444444444,0.0,0.0,0.0,0.0,2.53333333333,0.966666666667,0.0
28509,6.26129032258,0.0,6.7537037037,3.54152777778,4.4412849162,2.91272727273,0.0,15.0,1.5,3.62811111111,1.50472972973,0.0
28510,28.0,0.0,6.0,0.0,3.55,1.36,0.0,0.0,0.0,1.0,1.1,0.0
28511,10.0037037037,0.0,9.595,4.92944206009,4.90563734291,1.47698630137,0.0,0.0,1.53333333333,2.89144444444,2.03412698413,0.0
28512,28.0,0.0,4.4,5.7,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28513,5.99375,0.0,6.66197916667,5.79771186441,5.76488764045,3.6,0.0,0.0,0.525,2.8053,1.20588235294,0.0
28542,0.0,0.0,20.8142857143,6.31571428571,3.91818181818,0.54,0.0,0.0,0.13,1.0,0.0,0.0
28543,5.37,0.0,5.55135135135,2.39656964657,3.79314529915,0.760773480663,0.0,0.0,1.19375,3.90913043478,1.34782608696,0.0
28546,0.0,0.0,3.0,0.894,5.55555555556,0.0,0.0,15.0,0.1,0.0,0.0,0.0
28547,5.58536585366,0.0,6.15124183007,2.02776293823,4.62224683544,0.648260869565,0.0,2.5,1.28818181818,3.77477477477,1.65,0.0
28554,0.0,0.0,15.3666666667,2.75875,6.07857142857,0.0,0.0,0.0,0.0,0.0,0.5,0.0
28555,7.45685483871,0.0,8.55442176871,4.47002949853,4.79164804469,1.13263157895,0.0,6.88,11.55,5.14436619718,1.13101604278,0.0
28558,0.0,0.0,6.41428571429,0.0,1.84285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28559,5.37857142857,0.0,6.84,3.59347457627,3.9157979798,0.466666666667,0.0,9.8,0.625,4.73379844961,1.87796610169,0.0
28560,0.0,0.0,3.0,0.8,5.17083333333,0.09,0.0,0.0,0.0,0.0,0.0,0.0
28561,8.65238095238,0.0,7.040625,5.94263157895,4.09866261398,1.2,0.0,4.6,7.5,3.9966,0.813888888889,0.0
28564,0.0,0.0,30.7,35.05,5.15625,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0
28565,10.0040983607,0.0,10.8947368421,2.63919117647,4.43895295903,1.4470212766,0.0,4.72,2.6,6.148125,0.812254901961,0.0
28570,0.0,0.0,2.0,0.06,4.5,0.0,0.0,0.0,0.0,1.66666666667,0.566666666667,0.0
28571,6.70029411765,0.0,7.56333333333,2.53529126214,4.59315789474,0.705,0.0,12.7,0.40625,5.13076923077,1.21470588235,0.0
28586,0.0,0.0,6.0,0.176666666667,6.57272727273,0.63,0.0,0.0,0.0,1.0,0.0,0.0
28587,11.2666666667,0.0,6.69954545455,1.51833625219,4.77590909091,1.04571428571,0.0,10.3,0.8,4.49569892473,1.34518518519,0.0
28588,0.1,0.0,11.4333333333,6.55941176471,5.55555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28589,6.49340659341,0.0,5.5954248366,0.865415986949,3.3271965812,1.08679245283,0.0,0.0,2.275,2.41545454545,0.830327868852,0.0
28590,0.0,0.0,19.4,0.527777777778,6.91,0.0,0.0,0.0,0.0,3.8,0.0,0.0
28591,7.68876404494,0.0,7.23285714286,0.833483535529,4.72165765766,0.718695652174,0.0,3.7,0.4,3.94160714286,0.957476635514,0.0
28594,0.0,0.0,2.5,0.7875,3.88,1.2,0.0,0.0,0.0,1.0,0.1,0.0
28595,4.15569620253,0.0,4.73519230769,1.24922727273,4.153408,1.5223880597,0.0,10.0,7.58333333333,4.8353968254,0.877564102564,0.0
28598,0.0,0.0,14.0,4.91066666667,7.9625,0.0,0.0,0.0,0.0,1.0,0.7,0.0
28599,4.84887804878,0.0,5.54720496894,1.00354285714,4.09008077544,1.33636363636,0.0,12.52,5.66333333333,4.55326732673,0.923148148148,0.0
28600,0.0,0.0,18.0,2.61818181818,6.36666666667,1.2,0.0,0.0,0.0,1.0,0.0,0.0
28601,4.50554455446,0.0,6.00086206897,1.3542791411,4.40201596806,1.05362637363,0.0,10.0,6.28,3.91395833333,0.883695652174,0.0
28624,0.0,0.0,42.75,2.31,10.1044444444,0.64,0.0,0.0,0.0,2.0,1.73333333333,0.0
28625,7.87674418605,0.0,8.61647058824,2.38974025974,5.70894977169,1.64911764706,0.0,7.5,4.80125,3.9531372549,1.34557823129,0.0
28640,0.0,0.0,2.5,0.858,8.14,0.0,0.0,0.0,0.0,0.0,0.1,0.0
28641,9.46666666667,0.0,5.65555555556,6.18175,2.77363028953,0.0,0.0,5.5,0.525,2.16612903226,0.906666666667,0.0
28666,0.1,0.0,19.625,5.7775,5.42222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28667,6.05192307692,0.0,7.6014084507,1.07405315615,3.82530712531,0.92,0.0,3.88571428571,1.54,2.38367231638,1.22457627119,0.0
28678,5.0,0.0,4.8,0.84,6.63333333333,0.0,0.0,0.0,0.0,0.0,0.6,0.0
28679,6.88727272727,0.0,7.29528301887,3.34159235669,4.28924078091,1.26575342466,0.0,6.3,0.0,3.54210526316,1.21538461538,0.0
28680,0.0,0.0,18.4333333333,1.56,3.84285714286,0.0,0.0,0.0,0.0,0.0,0.55,0.0
28681,7.03793103448,0.0,7.89166666667,1.46085137085,3.71653703704,1.35631578947,0.0,5.8,4.125,3.33125,1.03592964824,0.0
28698,14.15,0.0,20.55,6.7,4.48,0.0,0.0,0.0,0.0,1.0,0.6,0.0
28699,7.19393939394,0.0,7.19696969697,2.04978723404,5.54972111554,1.06528301887,0.0,9.0,0.75,3.72183908046,0.968421052632,0.0
28700,18.0,0.0,0.0,2.54,7.32727272727,0.756,0.0,0.0,0.0,0.0,0.516666666667,0.0
28701,10.7856666667,0.0,9.18284023669,3.96325842697,6.03512676056,1.15908256881,0.0,15.0,8.3,4.17471910112,0.738636363636,0.0
28702,0.0,0.0,98.4,6.56666666667,5.625,0.0,0.0,0.0,0.0,1.0,1.0,0.0
28703,10.2404761905,0.0,7.60208333333,3.19041025641,7.03538873995,1.035,0.0,5.98,9.556,6.94534883721,1.54,0.0
28708,16.8,0.0,2.2,0.04,6.325,0.0,0.0,15.0,0.0,1.0,0.0,0.0
28709,7.90511627907,0.0,7.49611650485,2.46938983051,4.53359511344,0.741724137931,0.0,4.3,2.5,3.21911111111,0.971428571429,0.0
28712,13.5,0.0,1.8,6.33333333333,3.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28713,5.61,0.0,6.01682242991,2.2875617284,4.37458860759,0.956379310345,0.0,0.0,2.25714285714,3.78802469136,1.07441860465,0.0
28714,4.75,0.0,1.8,2.65,3.13571428571,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28715,10.924,0.0,8.0496124031,3.83302857143,5.35576763485,0.882911392405,0.0,10.0,7.06666666667,2.62154929577,1.13541666667,0.0
28716,12.05,0.0,0.0,3.1,4.13333333333,1.2,0.0,0.0,0.0,1.0,0.1,0.0
28717,5.85,0.0,6.97445945946,3.90292237443,5.49476449275,1.25288135593,0.0,9.13636363636,9.274,5.36274509804,0.791958041958,0.0
28720,3.5,0.0,0.0,2.10571428571,5.80882352941,0.0,0.0,0.0,0.0,0.0,0.4,0.0
28721,10.3591836735,0.0,9.22452830189,1.40188372093,3.58733840304,0.722571428571,0.0,8.64285714286,2.00714285714,5.3337398374,1.01132075472,0.0
28728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28729,9.00540540541,0.0,5.65,3.17028985507,4.65114503817,0.741176470588,0.0,0.0,5.0,4.45919191919,1.5873015873,0.0
28734,0.0,0.0,0.0,2.325,4.425,0.0,0.0,0.0,0.0,1.0,1.175,0.0
28735,6.24507042254,0.0,6.22,3.16562737643,4.96345991561,1.38333333333,0.0,7.74444444444,1.44166666667,3.58018518519,1.35441176471,0.0
28750,0.0,0.0,0.0,0.617777777778,4.64166666667,0.0,0.0,0.0,0.0,1.0,0.75,0.0
28751,8.2875,0.0,7.79895833333,1.39311053985,3.51146282974,3.24,0.0,0.0,0.6,3.2601369863,1.01980263158,0.0
28754,0.0,0.0,0.0,1.63857142857,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28755,5.15,0.0,2.35701754386,1.93788,4.701625,0.516,0.0,3.6,1.431,2.194,0.766666666667,0.0
28766,0.0,0.0,28.0,3.76666666667,3.73333333333,0.44,0.0,0.0,0.0,8.0,0.3,0.0
28767,3.82173913043,0.0,2.76846846847,1.75339207048,4.09569354839,2.16,0.0,3.5,2.89526315789,2.87722222222,2.19615384615,0.0
28768,0.0,0.0,0.0,8.7,2.56,0.0,0.0,0.0,0.0,8.0,0.0,0.0
28769,3.86774193548,0.0,5.43931034483,2.24628472222,4.31412386707,0.685384615385,0.0,6.3,4.16666666667,2.46540540541,1.90444444444,0.0
28776,0.0,123.0,89.1,3.025,6.63333333333,0.0,0.0,0.0,0.0,1.875,0.7,0.0
28777,6.95384615385,0.0,7.619,2.43935810811,4.89947460595,0.78813559322,0.0,8.53333333333,2.61666666667,3.55168831169,1.45268817204,0.0
28782,28.0,0.0,15.95,3.60333333333,5.605,0.0,0.0,15.0,0.0,5.66666666667,0.0,0.0
28783,9.0935483871,0.0,8.39112903226,2.32517073171,4.69828779599,0.692673267327,0.0,6.4,4.25833333333,3.87931034483,2.4724137931,0.0
28796,0.0,0.0,19.2,0.0,6.75,0.0,0.0,0.0,0.0,1.0,0.2,0.0
28797,9.34838709677,0.0,8.03826923077,7.18521276596,5.61301886792,1.045,0.0,8.5,0.0,2.50886075949,0.914184397163,0.0
28814,26.5,0.0,58.0,26.6072727273,12.6608695652,0.42,0.0,0.0,0.0,10.0,0.483333333333,0.0
28815,4.1963963964,0.0,4.90212121212,2.87330808081,3.85798279159,1.17063829787,0.0,2.66666666667,1.745,3.37,1.6,0.0
28816,0.0,0.0,3.83333333333,15.2525,5.87142857143,0.582857142857,0.0,0.0,0.0,1.0,0.76,0.0
28817,3.83230769231,0.0,5.0875,1.45909556314,4.22464658169,1.16709677419,0.0,6.25,6.37333333333,3.60789473684,0.938526912181,0.0
28822,76.8,0.0,3.7,8.004,3.8,0.0,0.0,0.0,0.0,1.0,0.366666666667,0.0
28823,3.825,0.0,4.68983050847,2.55023696682,3.90696103896,1.08,0.0,2.5,1.23333333333,3.57466666667,1.48717948718,0.0
28846,0.0,0.0,11.58,2.34,3.60555555556,0.0,0.0,0.0,0.0,0.0,0.2,0.0
28847,3.92972972973,0.0,6.15220588235,2.25908235294,2.73105076741,0.98,0.0,0.0,0.165,2.39210526316,0.7,0.0
28848,0.0,0.0,0.0,4.6,5.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28849,6.26842105263,0.0,4.25689655172,1.76243055556,5.38185,1.022,0.0,13.85,6.25714285714,4.35295081967,1.07586206897,0.0
28858,0.0,0.0,10.1,30.0511111111,10.7,3.6,0.0,0.0,0.0,0.0,0.157142857143,0.0
28859,11.775,0.0,9.54725274725,2.41435523114,5.93891344383,3.6,0.0,5.5,2.43,5.97153374233,0.836923076923,0.0
28864,0.0,0.0,72.5,8.85666666667,3.71666666667,0.0,0.0,0.0,0.0,0.0,1.25,0.0
28865,3.97291666667,0.0,8.68375,3.20654506438,4.08622613803,3.12272727273,0.0,0.0,0.9,3.55817460317,1.80253164557,0.0
28872,0.0,0.0,29.8666666667,31.8,7.98571428571,0.0,0.0,0.0,0.0,0.0,0.6,0.0
28873,5.37551020408,0.0,5.36222222222,2.77033472803,3.21890137328,0.83,0.0,0.0,2.0625,2.83407692308,0.697631578947,0.0
28882,0.0,0.0,44.1666666667,3.0,7.32,0.0,0.0,0.0,0.0,0.0,0.2,0.0
28883,10.5098039216,0.0,13.2065789474,1.96962085308,3.75100961538,0.206666666667,30.0,9.0,11.8294117647,1.66444444444,1.05833333333,0.0
28886,2.0,0.0,2.1,4.6,4.6,0.0,0.0,0.0,0.0,0.0,0.3,0.0
28887,3.755,0.0,3.5125,4.51417721519,3.88476923077,0.0,0.0,8.0,0.35,3.71409090909,0.736666666667,0.0
28906,0.0,0.0,7.75,3.94166666667,3.68692307692,0.0,0.0,0.0,0.0,9.4,0.275,0.0
28907,7.96756756757,0.0,10.7702702703,7.03297709924,4.78828507795,0.48,0.0,0.0,1.21,1.97164948454,0.563157894737,0.0
28910,0.0,0.0,66.8333333333,3.52833333333,4.00214285714,0.3225,0.0,0.0,0.0,0.0,0.525,0.0
28911,5.54444444444,0.0,6.27972972973,2.75943502825,6.95453808752,0.799393939394,0.0,0.0,5.425,2.9411409396,0.701162790698,0.0
28918,0.0,0.0,4.0,8.8,5.16666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28919,7.44242424242,0.0,8.75979381443,8.18033057851,6.06092369478,0.665806451613,0.0,3.0,0.225,2.71243243243,0.964102564103,0.0
28920,0.0,0.0,0.6,0.353333333333,2.4,1.41,0.0,0.0,0.0,0.0,0.14,0.0
28921,5.05454545455,0.0,7.71125,1.47265536723,3.54192556634,1.87047619048,0.0,0.0,0.9625,2.14107142857,0.901160409556,0.0
28928,0.0,0.0,0.0,1.025,2.4,0.0,0.0,0.0,0.0,0.0,0.366666666667,0.0
28929,11.9,0.0,5.81860465116,0.816234042553,3.25392605634,2.00857142857,0.0,5.0,1.8375,2.01513513514,0.901587301587,0.0
28932,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0
28933,6.71818181818,0.0,6.21886792453,1.46041055718,3.75794721408,2.12068965517,0.0,4.45,2.65,2.33198675497,0.693793103448,0.0
28944,0.13,0.0,0.0,0.364,5.05833333333,0.0,0.0,15.0,0.0,0.0,0.125,0.0
28945,3.78571428571,0.0,6.27633802817,1.84699779249,3.36157012195,3.6,0.0,6.0,0.225,3.4795412844,0.557553956835,0.0
28962,0.0,0.0,10.3,3.8,5.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
28963,3.54545454545,0.0,9.04,3.29058577406,4.87430379747,0.0,0.0,6.0,5.0,4.288,0.483333333333,0.0
28964,0.0,0.0,9.76,2.95,4.7,0.0,0.0,0.0,0.0,0.5,0.18,0.0
28965,7.81818181818,0.0,7.29126126126,2.31941787942,4.05481578947,3.6,0.0,8.6,0.1,3.53945454545,0.598186528497,0.0
28966,0.0,0.0,0.1,5.75,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28967,9.73333333333,0.0,9.65024154589,3.28946629213,6.05413333333,0.0,0.0,7.9,3.07,4.66009389671,0.844525547445,0.0
28968,0.0,0.0,5.1,1.545,16.2666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28969,5.45,0.0,8.27922077922,2.51191570881,5.71181818182,0.0,0.0,0.0,2.76,4.77114503817,0.565214285714,0.0
28972,0.0,0.0,15.25,0.06,7.43125,0.0,0.0,25.0,0.0,0.0,0.127272727273,0.0
28973,9.40833333333,0.0,11.2781034483,3.64213930348,4.45886597938,2.92304347826,0.0,11.69,6.96666666667,4.01172839506,1.03005780347,0.0
28976,0.0,0.0,22.9166666667,21.5633333333,6.375,0.0,0.0,15.0,0.0,0.0,0.25,0.0
28977,7.9,0.0,10.25,2.36018735363,3.19638554217,2.31442622951,0.0,8.8,10.701,4.14291666667,0.785427135678,0.0
28986,0.0,0.0,1.65,10.7666666667,6.08,0.0,0.0,0.0,0.0,6.6,0.0,0.0
28987,4.9,0.0,7.33515151515,2.32781065089,4.47336538462,2.85272727273,0.0,1.0,1.85,3.49441860465,0.473397435897,0.0
28988,0.0,0.0,27.925,0.0,5.86666666667,0.0,0.0,0.0,0.0,1.0,0.3,0.0
28989,12.6941176471,0.0,8.77078651685,3.89040358744,5.36588996764,1.32,0.0,0.0,1.6125,3.95779904306,0.420096774194,0.0
28994,0.0,0.0,13.02,8.1,6.525,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28995,8.03157894737,0.0,9.05675675676,3.20663716814,4.71887804878,3.19317073171,0.0,11.2,10.725,3.30936842105,0.954700854701,0.0
29002,0.0,0.0,22.6,3.9,16.05,0.0,0.0,0.0,0.0,1.0,0.3,0.0
29003,6.88666666667,0.0,7.33619047619,1.43717842324,5.74296153846,2.31818181818,0.0,17.0,3.88,4.94714285714,0.910909090909,0.0
29008,0.0,0.0,0.0,2.32,6.44444444444,0.0,0.0,0.0,0.6,0.0,0.7,0.0
29009,10.7857142857,0.0,7.27154471545,2.19082822086,4.99994974874,2.31517241379,15.0,10.25,3.98333333333,3.78221311475,0.919895287958,0.0
29014,0.0,0.0,0.0,1.58,10.575,0.0,0.0,15.0,0.0,0.0,0.0,0.0
29015,9.29166666667,0.0,8.42113821138,2.06352480418,5.479004329,2.40818181818,0.0,4.2,15.8,4.3635193133,1.02376681614,0.0
29018,42.55,0.0,11.0,21.6333333333,4.56363636364,0.0,0.0,0.0,0.0,1.5,0.0,0.0
29019,4.51714285714,0.0,8.02087912088,1.26007371007,3.65188868613,3.22909090909,0.0,10.2,1.2,2.52068965517,0.333988095238,0.0
29020,0.0,0.0,3.86666666667,6.16666666667,3.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29021,5.52,2.8,6.11118343195,4.09924444444,6.03020618557,3.6,0.0,10.0,2.77,4.36315789474,0.835365853659,0.0
29028,0.0,0.0,17.9,0.0,13.3166666667,0.0,0.0,0.0,0.0,0.0,0.5,0.0
29029,9.07692307692,0.0,8.42865168539,2.35507216495,4.55623931624,2.16711864407,0.0,3.5,2.3375,3.54544871795,1.46681415929,0.0
29036,0.0,0.0,0.0,6.985,24.6666666667,0.0,0.0,0.0,0.0,0.0,1.3,0.0
29037,5.68235294118,0.0,8.5325,3.37181318681,3.52225,2.772,0.0,0.0,8.00555555556,1.68285714286,1.50476190476,0.0
29060,0.0,0.0,34.92,3.70384615385,4.86346153846,0.0,0.0,0.0,3.5,0.0,0.333333333333,0.0
29061,7.32777777778,0.0,9.025,1.7460880829,3.84691983122,3.43395348837,0.0,10.2,0.0,4.1724137931,1.01722419929,0.0
29072,0.0,0.0,4.6,3.77,3.56,0.0,0.0,30.0,0.0,5.7,0.6,0.0
29073,7.83333333333,0.0,8.51846153846,2.40485549133,4.21111969112,3.6,0.0,7.0,2.32142857143,4.89820512821,0.707826086957,0.0
29074,0.0,0.0,0.0,1.59,5.475,0.0,0.0,0.0,0.0,3.775,0.255,0.0
29075,7.29285714286,0.0,7.29767123288,2.48815533981,3.60382037534,2.145,0.0,10.0,4.21666666667,4.13111111111,0.724819277108,0.0
29090,0.0,0.0,16.25,3.1,4.73333333333,0.0,0.0,0.0,0.0,6.125,0.266666666667,0.0
29091,5.9,0.0,3.66666666667,1.60427860697,2.86103969754,1.10048780488,0.0,0.0,2.725,4.94017857143,1.05789473684,0.0
29092,0.0,0.0,0.0,3.93333333333,5.08461538462,0.0,0.0,15.0,0.0,1.20454545455,0.0,0.0
29093,5.44583333333,0.0,5.84363636364,2.08459016393,3.43159124088,3.6,0.0,0.0,2.75555555556,2.2416,1.38901098901,0.0
29094,0.0,0.0,0.0,5.06666666667,2.41428571429,0.0,0.0,15.0,0.0,1.0,0.58,0.0
29095,4.13333333333,0.0,7.13488372093,2.58653594771,4.62736363636,3.6,0.0,0.0,0.15,7.13846153846,1.16949152542,0.0
29096,0.0,0.0,18.3,3.25857142857,3.6,0.0,0.0,0.0,0.25,4.91111111111,0.3,0.0
29097,6.94285714286,0.0,5.64482758621,1.09605990783,4.50521276596,2.91857142857,0.0,0.0,3.33333333333,4.30963768116,3.47105263158,0.0
29102,0.0,0.0,0.0,11.7,4.23333333333,0.0,0.0,0.0,0.0,6.9375,0.0,0.0
29103,4.91234567901,0.0,6.38480519481,2.42700598802,4.29206153846,2.22,0.0,11.0,3.875,2.94519230769,0.705882352941,0.0
29110,0.0,0.0,35.8166666667,0.01,2.4,1.08,0.0,0.0,0.2,8.0,0.4,0.0
29111,8.05,0.0,17.2523809524,2.5754494382,6.21032544379,2.20444444444,0.0,6.5,8.96666666667,2.16388888889,0.50625,0.0
29112,0.0,0.0,31.2333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29113,5.540625,0.0,6.65483870968,2.11146209386,3.5211062591,2.24,0.0,15.0,2.15,4.77517241379,1.05080213904,0.0
29124,1.5,0.0,21.0,0.8325,3.3375,0.0,0.0,0.0,0.0,0.0,0.3,0.0
29125,5.85,0.0,6.28,1.34097715736,3.39377916019,2.15647058824,0.0,1.9,0.3625,3.536875,0.470671378092,0.0
29130,9.9,0.0,3.85,3.4,5.0125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29131,7.36949152542,5.0,7.65770588235,1.86845669291,4.37960612691,3.01,0.0,5.5,8.31923076923,4.39958041958,2.55431034483,0.0
29138,37.35,0.0,0.0,5.4,10.0,1.29,0.0,0.0,0.0,1.0,2.5,0.0
29139,9.315,0.0,12.6405172414,3.14945626478,5.53474103586,2.09689655172,0.0,4.0,3.32,5.18852459016,0.95,0.0
29146,52.7,0.0,3.2,3.5,3.3,0.0,0.0,0.0,0.0,5.6,0.0,0.0
29147,4.92894736842,0.0,4.8032,2.18845425868,4.385203125,3.6,0.0,17.0,2.65416666667,2.84243697479,1.03076923077,0.0
29148,0.0,0.0,11.5,1.1575,14.84,0.0,0.0,0.0,0.0,4.6,0.0,0.0
29149,13.75,0.0,6.33888888889,2.71574324324,2.79354895105,0.0,0.0,0.0,0.15,3.02326923077,1.15,0.0
29150,5.2,0.0,3.3,2.20666666667,4.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29151,6.00666666667,3.5,6.18994011976,2.65025252525,4.52961165049,0.0,0.0,6.5,0.0,4.7780104712,0.5,0.0
29160,0.0,0.0,0.0,1.17333333333,4.75833333333,0.0,0.0,0.0,0.0,0.0,0.55,0.0
29161,9.72,0.0,7.19886363636,4.20167346939,4.4708627451,0.0,0.0,3.56,1.70357142857,3.66261261261,0.85119047619,0.0
29166,0.0,0.0,0.0,18.9014285714,3.60769230769,0.0,0.0,0.0,0.0,0.0,0.4,0.0
29167,7.80384615385,0.0,9.35988372093,5.19799352751,3.94244548287,3.6,0.0,9.25,0.241666666667,3.22324324324,0.654372623574,0.0
29170,0.0,0.0,0.0,3.745,5.38888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29171,3.62222222222,0.0,4.14262626263,2.31426778243,3.49243190661,0.1,0.0,3.2,0.92,3.49662921348,0.46264,0.0
29176,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29177,3.03076923077,24.6666666667,5.0145631068,1.44974774775,3.81720879121,0.0,0.0,0.8,2.3125,3.05441176471,0.70511627907,0.0
29182,0.0,0.0,12.22,2.3385,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29183,9.10526315789,0.0,6.73618421053,2.39938303342,4.00036484245,1.38,0.0,14.795,3.20714285714,3.66511363636,1.36753246753,0.0
29192,0.0,0.0,0.0,0.0,4.06666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29193,5.23333333333,0.0,4.98108108108,2.22185714286,2.18930357143,0.858,0.0,2.1,0.0,2.26170212766,0.334035874439,0.0
29198,0.0,0.0,0.0,0.01,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29199,14.7571428571,90.0,15.9253333333,3.3392481203,6.37,1.67693877551,0.0,0.0,2.9,4.24114285714,0.844244604317,0.0
29200,0.0,0.0,28.0,8.6,9.08,0.0,0.0,15.0,0.0,0.0,0.0,0.0
29201,6.51428571429,0.0,6.58347107438,3.36552401747,5.28516556291,0.255,0.0,8.83333333333,0.6,6.18198198198,0.65974025974,0.0
29214,0.0,0.0,14.15,2.74714285714,6.2,3.6,0.0,25.0,0.15,0.0,0.0,0.0
29215,6.75,0.0,6.18101265823,2.46970414201,4.52407090465,2.91272727273,0.0,3.93333333333,1.925,5.37869565217,0.434653465347,0.0
29218,0.0,0.0,18.88,5.555,2.66666666667,0.5,0.0,0.0,0.0,2.9,0.0,0.0
29219,5.88510638298,0.0,8.55927419355,2.84477848101,5.78036101083,2.75714285714,0.0,5.86666666667,4.2,4.90558558559,0.929032258065,0.0
29222,0.0,0.0,83.2,2.57,4.94777777778,0.3,0.0,0.0,0.0,1.0,0.1,0.0
29223,7.30769230769,73.6666666667,8.75448275862,4.15930379747,5.49231075697,2.48947368421,0.0,40.125,4.99,2.07263157895,1.21592920354,0.0
29230,0.0,0.0,0.0,0.8,5.85555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29231,4.19473684211,0.0,9.13347826087,4.42604166667,5.16232704403,3.16829268293,0.0,0.0,0.3,4.69166666667,0.787777777778,0.0
29246,0.0,0.0,63.3,2.68,6.45,3.6,0.0,25.0,0.0,1.41666666667,0.9,0.0
29247,11.9090909091,0.0,10.2931818182,3.27031847134,4.27464646465,1.72915662651,0.0,5.125,0.7125,2.128125,1.57543859649,0.0
29248,18.0,0.0,28.9,0.02,6.38333333333,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.0
29249,5.32564102564,0.0,8.37920792079,1.94689361702,4.26379746835,2.172,0.0,0.0,4.73888888889,1.20294117647,1.14655172414,0.0
29250,0.0,0.0,0.0,2.336,14.2307692308,3.6,0.0,0.0,0.0,0.0,1.4,0.0
29251,6.82178217822,0.0,9.28513513514,3.16247787611,5.16371031746,1.89176470588,0.0,5.5,7.52857142857,4.72857142857,0.835897435897,0.0
29252,0.0,0.0,21.8,3.26,7.6,0.0,0.0,0.0,0.0,3.3,0.0,0.0
