stuId,library,hospital,market,water,canteen,washer,other,academic_office,printing,bus,shower,ifBorrowed,numOfBorrowed,DormtimesPerDay,DormtotalDays,DormweekendTimes,librarytotalDays,libraryweekendTimes,librarytotalcol_nameTimes,ranks,labels
30504.0,0.0,0.0,91.2,113.64,325.2,0.0,0.0,0.0,15.6,102.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30505.0,2502.8,0.0,19069.84,10205.16,30735.24,121.2,0.0,517.6,259.2,2592.4,1742.4,1.0,10.0,3.61,79.0,69.0,28.0,28.0,76.0,0.948648648649,0.0
30506.0,0.0,0.0,898.8,518.4,579.6,0.0,0.0,0.0,60.0,582.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30507.0,1676.0,0.0,4272.56,4272.88,12596.04,842.88,0.0,340.0,453.2,2290.4,690.8,1.0,32.0,2.41,39.0,28.0,39.0,30.0,95.0,0.951351351351,0.0
30508.0,0.0,0.0,510.0,0.0,108.0,0.0,0.0,0.0,7.2,84.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30509.0,1460.8,408.0,9003.2,4661.48,15016.68,1139.76,0.0,120.0,61.2,1252.4,1048.8,1.0,7.0,0.0,0.0,0.0,30.0,45.0,108.0,0.954054054054,0.0
30514.0,172.8,0.0,168.0,539.16,814.8,0.0,0.0,0.0,0.0,92.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30515.0,2010.8,0.0,10082.8,15855.72,35224.64,1223.52,0.0,69.6,68.8,1589.2,1079.2,1.0,14.0,3.24,86.0,71.0,18.0,14.0,44.0,0.962162162162,0.0
30520.0,0.0,0.0,2599.2,126.84,504.0,0.0,0.0,0.0,15.6,567.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30521.0,2314.8,0.0,5244.8,11904.32,20042.36,444.24,0.0,0.0,128.0,5786.8,1078.0,1.0,30.0,2.52,84.0,43.0,138.0,146.0,372.0,0.965905216502,0.0
30522.0,0.0,0.0,1234.8,400.32,543.6,0.0,0.0,0.0,10.8,24.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30523.0,4366.0,0.0,13565.6,14589.24,22974.68,497.28,0.0,340.0,265.2,6174.64,1714.4,1.0,68.0,2.64,44.0,29.0,147.0,169.0,430.0,0.97027027027,0.0
30526.0,0.0,0.0,0.0,440.4,1185.6,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30527.0,2518.4,0.0,5457.6,8847.84,22026.36,374.4,0.0,40.0,86.0,3757.48,1161.6,1.0,22.0,1.79,72.0,28.0,106.0,119.0,328.0,0.975675675676,0.0
30528.0,0.0,0.0,21.6,298.8,452.4,0.0,0.0,0.0,1.32,84.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30529.0,4474.0,0.0,11600.4,9393.08,26110.84,2722.32,0.0,380.0,140.8,4152.8,4081.2,1.0,9.0,2.25,68.0,33.0,72.0,103.0,228.0,0.978378378378,0.0
30536.0,0.0,0.0,945.6,133.56,566.4,0.0,0.0,0.0,1.2,150.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30537.0,2758.4,0.0,11830.4,9108.36,19921.8,36.96,0.0,0.0,371.6,1114.4,1561.2,1.0,8.0,2.23,65.0,44.0,10.0,11.0,23.0,0.989189189189,0.0
30538.0,404.4,0.0,0.0,229.2,567.0,43.2,0.0,0.0,2.4,168.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30539.0,4957.08,0.0,9112.52,7731.36,26494.96,1282.8,0.0,71.2,377.2,1714.4,774.0,1.0,4.0,1.88,16.0,2.0,15.0,4.0,38.0,0.991891891892,0.0
30540.0,0.0,0.0,1411.2,35.52,87.6,52.56,0.0,0.0,6.0,228.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30541.0,2395.6,0.0,15970.8,7349.8,13020.32,173.76,0.0,121.6,159.2,2103.52,638.8,1.0,42.0,1.94,63.0,41.0,34.0,22.0,100.0,0.994594594595,0.0
30554.0,0.0,0.0,999.6,334.8,1129.2,87.12,0.0,0.0,0.0,248.4,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30555.0,1471.6,0.0,15985.2,14082.0,22426.52,937.44,65.4,44.0,300.0,2880.32,808.0,0.0,0.0,2.67,72.0,36.0,4.0,2.0,7.0,0.751295336788,0.0
30566.0,1.32,0.0,0.0,0.12,634.8,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30567.0,268.8,0.0,3018.0,5912.12,29620.44,28.8,0.0,97.6,152.0,1576.2,1311.2,1.0,48.0,4.57,132.0,156.0,51.0,36.0,115.0,0.60020768432,0.0
30576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30577.0,1645.2,0.0,3525.6,3679.52,27477.96,276.48,0.0,0.0,44.4,2159.2,715.2,1.0,53.0,3.57,90.0,60.0,55.0,62.0,145.0,0.79792746114,0.0
30582.0,0.0,0.0,1446.0,147.12,506.4,0.0,0.0,0.0,0.0,186.0,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30583.0,1890.4,0.0,5554.4,6474.32,31966.8,86.4,0.0,0.0,307.0,1387.2,944.0,0.0,0.0,4.17,96.0,101.0,59.0,42.0,159.0,0.813471502591,0.0
30592.0,0.0,0.0,1629.6,971.52,744.0,0.0,0.0,0.0,0.0,24.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30593.0,8412.8,0.0,13616.8,9581.44,36022.6,43.2,0.0,499.2,963.6,2758.36,902.0,1.0,24.0,3.98,47.0,50.0,125.0,136.0,404.0,0.700980392157,0.0
30594.0,60.0,0.0,58.8,140.52,549.0,0.0,0.0,0.0,0.0,409.8,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30595.0,2171.6,0.0,8075.84,8492.6,25479.68,259.92,0.0,48.0,88.8,2360.8,620.8,1.0,44.0,3.72,94.0,85.0,95.0,51.0,254.0,0.839378238342,0.0
30598.0,1.2,0.0,2181.6,173.88,657.6,0.0,0.0,0.0,0.0,75.6,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30599.0,1342.4,0.0,3100.4,4561.24,37329.8,38.4,0.0,240.0,64.8,4581.96,742.0,1.0,71.0,3.51,93.0,95.0,106.0,86.0,220.0,0.849740932642,0.0
30604.0,0.0,0.0,0.0,619.2,934.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30605.0,3116.4,34.8,10953.2,8136.68,16100.0,49.92,0.0,120.0,1.8,2179.6,1862.8,1.0,1.0,1.74,58.0,20.0,10.0,6.0,26.0,0.865284974093,0.0
30620.0,0.0,0.0,114.0,187.32,579.6,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30621.0,5529.6,48.0,19542.2,11294.48,18954.0,2300.64,0.0,252.0,409.4,2982.8,2269.2,1.0,61.0,3.53,91.0,91.0,56.0,68.0,160.0,0.906735751295,0.0
30626.0,0.0,0.0,0.0,309.72,1264.8,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30627.0,3448.8,33.6,7917.2,5887.48,18321.32,1342.08,0.0,405.6,123.6,2222.0,967.6,1.0,6.0,2.44,66.0,47.0,18.0,36.0,67.0,0.922279792746,0.0
30630.0,0.0,0.0,99.6,285.6,807.6,44.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30631.0,6436.0,44.4,20977.36,15897.36,20964.36,3955.92,0.0,711.2,143.6,3085.16,1625.2,1.0,1.0,3.54,48.0,52.0,19.0,29.0,70.0,0.932642487047,0.0
30634.0,0.0,0.0,50.4,640.92,364.8,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30635.0,1353.2,7.2,14075.04,15767.4,10492.16,862.08,240.0,102.4,227.6,3450.4,1059.2,0.0,0.0,2.99,91.0,85.0,53.0,85.0,197.0,0.943005181347,0.0
30642.0,0.0,0.0,0.0,400.8,599.4,0.0,0.0,0.0,0.0,0.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30643.0,4631.2,31.2,13230.4,10522.76,20819.12,1956.72,0.0,186.0,26.4,5487.16,1583.2,1.0,41.0,2.42,91.0,61.0,78.0,55.0,209.0,0.963730569948,0.0
30656.0,0.0,0.0,570.0,526.8,517.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30657.0,6196.0,70.8,14041.6,15222.72,14623.04,1193.28,0.0,102.0,23.2,1781.76,1656.4,1.0,20.0,2.6,87.0,47.0,58.0,47.0,175.0,1.0,0.0
30668.0,0.0,0.0,1224.0,140.16,499.2,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30669.0,949.6,0.0,5505.6,5904.2,20816.64,568.08,0.0,72.0,89.0,823.6,1909.6,1.0,29.0,1.77,31.0,14.0,46.0,20.0,79.0,0.563352826511,0.0
30676.0,0.0,0.0,0.0,159.12,291.6,0.0,0.0,0.0,0.0,48.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30677.0,2200.8,552.0,6702.0,8685.08,20056.84,1789.2,0.0,322.4,214.4,2700.52,3748.56,1.0,22.0,3.87,83.0,82.0,31.0,19.0,81.0,0.571150097466,0.0
30682.0,0.0,0.0,96.0,256.56,466.8,0.0,0.0,0.0,0.0,57.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30683.0,2966.4,0.0,18121.6,12111.32,28808.32,1051.92,0.0,213.6,817.2,4145.8,1625.2,0.0,0.0,4.27,88.0,93.0,21.0,12.0,50.0,0.576998050682,0.0
30688.0,0.0,0.0,1051.2,0.0,84.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30689.0,3800.8,0.0,13700.0,5413.08,22254.36,1584.0,0.0,139.2,320.8,2943.2,724.0,1.0,23.0,4.48,85.0,104.0,57.0,81.0,178.0,0.582846003899,0.0
30694.0,1.2,0.0,322.8,169.2,187.2,129.6,0.0,0.0,0.0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30695.0,1144.0,0.0,7897.6,1478.88,24404.08,434.88,0.0,736.0,128.0,2372.2,1972.8,1.0,18.0,3.39,74.0,39.0,22.0,15.0,46.0,0.588693957115,0.0
30698.0,336.0,0.0,450.0,36.36,0.0,0.0,0.0,0.0,0.0,67.2,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30699.0,2562.8,0.0,4060.0,3444.72,31696.76,580.32,0.0,120.0,104.0,970.24,4423.6,1.0,38.0,4.19,36.0,33.0,32.0,20.0,83.0,0.592592592593,0.0
30706.0,0.0,0.0,33.6,16.8,410.4,0.0,0.0,0.0,0.0,24.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30707.0,348.0,0.0,8118.8,2890.56,27301.28,109.44,0.0,120.0,392.0,1899.36,3416.8,0.0,0.0,3.73,82.0,90.0,10.0,4.0,19.0,0.600389863548,0.0
30714.0,0.0,0.0,0.0,680.4,100.8,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30715.0,1740.4,0.0,6756.0,5865.96,22250.08,1209.6,0.0,138.4,1226.4,2171.08,1155.2,1.0,24.0,5.39,61.0,78.0,132.0,151.0,418.0,0.608187134503,0.0
30716.0,0.0,0.0,0.0,0.48,1370.4,0.0,0.0,0.0,0.0,120.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30717.0,908.8,0.0,18604.0,9365.44,29013.96,674.16,0.0,132.0,64.0,3143.16,3525.2,1.0,14.0,5.93,74.0,89.0,19.0,12.0,45.0,0.610136452242,0.0
30720.0,0.0,0.0,0.0,0.24,71.16,0.0,0.0,0.0,0.0,96.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30721.0,390.4,0.0,3039.6,7163.24,10759.0,525.12,0.0,88.0,334.4,3433.52,1719.84,1.0,56.0,4.27,82.0,77.0,60.0,41.0,163.0,0.614035087719,0.0
30732.0,0.0,0.0,134.4,67.2,164.4,0.0,0.0,60.0,0.0,201.6,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30733.0,3783.28,0.0,20243.48,11004.6,27214.08,1066.56,0.0,44.0,1250.0,2453.04,3197.16,1.0,103.0,3.77,95.0,91.0,36.0,29.0,78.0,0.625730994152,0.0
30740.0,27.6,0.0,360.0,272.04,650.4,0.0,0.0,0.0,0.0,180.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30741.0,2715.6,0.0,6494.8,22742.8,30131.96,0.0,0.0,44.0,357.6,4201.96,1391.36,1.0,22.0,1.81,53.0,39.0,31.0,35.0,90.0,0.633528265107,0.0
30750.0,0.0,0.0,0.0,673.08,147.6,0.0,0.0,0.0,0.0,12.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30751.0,1824.4,0.0,6894.0,6751.52,20587.36,1018.8,0.0,0.0,71.2,3410.12,2219.36,1.0,4.0,2.24,25.0,10.0,86.0,72.0,217.0,0.643274853801,0.0
30754.0,0.0,0.0,267.6,71.16,19.2,0.0,0.0,0.0,0.0,201.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30755.0,4254.0,0.0,12400.0,4098.36,29269.36,1875.6,0.0,204.8,48.0,1918.96,2172.8,1.0,32.0,3.81,80.0,78.0,26.0,18.0,61.0,0.647173489279,0.0
30764.0,0.0,0.0,0.0,1.2,386.4,43.92,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30765.0,1216.8,0.0,17223.2,6227.84,2830.76,1681.92,0.0,0.0,21.6,352.4,1046.4,0.0,0.0,4.52,83.0,81.0,2.0,0.0,6.0,0.656920077973,0.0
30772.0,1.56,0.0,60.0,110.4,374.4,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30773.0,2578.4,0.0,12748.4,8239.4,23699.52,1983.12,0.0,386.72,2835.2,2204.4,3134.4,1.0,10.0,4.08,91.0,99.0,43.0,30.0,117.0,0.664717348928,0.0
30774.0,0.0,0.0,0.0,139.2,247.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30775.0,1238.0,0.0,9302.8,4354.28,14665.64,0.0,0.0,422.4,199.2,5539.64,1358.4,1.0,18.0,3.16,70.0,40.0,4.0,2.0,8.0,0.666666666667,0.0
30780.0,0.0,0.0,336.0,358.08,0.0,0.0,0.0,0.0,0.0,60.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30781.0,1857.6,0.0,11150.24,7829.36,15419.24,607.44,0.0,224.0,806.4,7350.72,1028.0,1.0,18.0,3.67,85.0,78.0,20.0,19.0,55.0,0.672514619883,0.0
30790.0,0.0,0.0,0.0,135.24,1094.4,45.36,0.0,0.0,0.0,127.2,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30791.0,501.6,0.0,2680.0,11209.92,20086.6,1418.16,0.0,460.8,3156.0,2779.36,1902.4,0.0,0.0,4.01,84.0,65.0,7.0,0.0,15.0,0.682261208577,0.0
30794.0,0.0,0.0,0.0,266.4,784.8,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30795.0,6202.8,0.0,4616.0,7876.04,15149.6,1101.84,0.0,308.0,432.8,2438.56,2271.6,1.0,22.0,4.79,43.0,47.0,48.0,14.0,115.0,0.686159844055,0.0
30808.0,0.0,0.0,952.8,89.88,208.8,172.8,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30809.0,1387.92,0.0,25462.0,3279.44,11029.12,3585.6,0.0,0.0,453.8,2789.36,1735.2,1.0,4.0,4.6,83.0,93.0,17.0,6.0,38.0,0.699805068226,0.0
30816.0,0.0,0.0,0.0,212.76,461.16,0.0,0.0,0.0,0.0,250.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30817.0,2432.4,0.0,12063.6,14340.96,23433.12,969.6,0.0,175.2,318.0,3893.72,3500.0,1.0,16.0,3.89,81.0,95.0,72.0,62.0,214.0,0.707602339181,0.0
30820.0,0.0,0.0,0.0,163.68,82.8,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30821.0,1594.0,0.0,10025.2,8283.84,14847.8,131.04,0.0,0.0,41.2,2162.32,1260.0,0.0,0.0,3.06,79.0,59.0,7.0,4.0,18.0,0.711500974659,0.0
30824.0,0.0,0.0,55.2,42.72,150.36,0.0,0.0,0.0,0.0,0.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30825.0,2239.6,0.0,10297.6,11252.36,19117.24,0.0,240.32,208.0,6.0,2651.56,4043.04,1.0,8.0,2.17,6.0,3.0,7.0,4.0,22.0,0.715399610136,0.0
30828.0,0.0,0.0,0.0,165.6,54.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30829.0,0.0,2592.0,965.6,5156.12,15887.6,0.0,0.0,0.0,61.2,3080.2,2167.2,0.0,0.0,3.93,27.0,11.0,5.0,6.0,10.0,0.719298245614,0.0
30830.0,0.0,0.0,33.6,124.2,320.4,43.2,0.0,0.0,0.0,36.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30831.0,2913.2,0.0,11949.6,4138.92,13818.44,905.04,0.0,0.0,0.0,773.96,1810.8,1.0,28.0,3.24,82.0,67.0,35.0,38.0,93.0,0.721247563353,0.0
30834.0,0.0,0.0,678.0,404.76,956.4,43.2,0.0,0.0,61.2,148.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30835.0,2189.2,390.4,11430.0,10042.0,26611.96,1135.84,0.0,2520.8,412.0,3342.68,1068.8,1.0,10.0,2.61,82.0,67.0,17.0,15.0,38.0,0.72514619883,0.0
30844.0,1.2,0.0,369.6,482.64,364.8,76.32,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30845.0,798.4,0.0,9457.36,9453.76,11736.6,1000.56,0.0,388.0,100.4,5351.36,1399.52,1.0,51.0,3.93,72.0,71.0,29.0,52.0,98.0,0.734892787524,0.0
30846.0,0.0,0.0,157.2,97.56,120.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30847.0,774.4,0.0,3863.2,5300.6,8638.04,1684.8,0.0,28.0,8.4,3084.64,1506.8,1.0,43.0,3.92,78.0,84.0,40.0,51.0,102.0,0.736842105263,0.0
30848.0,0.0,0.0,186.0,458.4,120.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30849.0,1993.2,0.0,7812.4,6575.04,12103.56,309.12,0.0,0.0,46.8,3627.08,1658.8,1.0,28.0,2.4,72.0,39.0,65.0,58.0,182.0,0.738791423002,0.0
30856.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,12.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30857.0,2684.8,0.0,4840.8,5938.56,20295.12,534.96,0.0,240.0,2904.0,4155.28,1669.6,1.0,16.0,2.5,6.0,4.0,39.0,42.0,113.0,0.746588693957,0.0
30858.0,0.0,0.0,67.2,91.32,127.2,35.28,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30859.0,875.6,0.0,3669.6,13560.2,19346.52,676.8,0.0,8.4,0.0,6352.48,2126.8,1.0,48.0,3.32,57.0,41.0,32.0,52.0,92.0,0.748538011696,0.0
30870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30871.0,3011.6,0.0,11464.4,8595.16,14799.88,0.0,0.0,280.0,244.0,5236.84,766.0,1.0,75.0,2.29,24.0,13.0,78.0,80.0,210.0,0.760233918129,0.0
30872.0,122.4,0.0,0.0,55.2,18.0,0.0,0.0,0.0,7.2,60.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30873.0,1101.6,0.0,6125.84,3913.84,23690.28,228.96,0.0,99.6,1760.0,1464.76,1011.2,1.0,50.0,3.08,86.0,84.0,35.0,39.0,104.0,0.762183235867,0.0
30874.0,0.0,0.0,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30875.0,1942.4,0.0,7635.2,3965.68,22531.6,245.52,0.0,0.0,928.8,1364.0,973.6,1.0,15.0,2.18,45.0,27.0,29.0,37.0,74.0,0.764132553606,0.0
30876.0,1.32,0.0,1490.4,82.8,198.0,100.08,0.0,0.0,0.0,403.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30877.0,1264.0,0.0,10524.8,9056.6,45372.88,661.44,0.0,0.0,993.2,1635.6,1638.8,1.0,52.0,1.97,36.0,21.0,27.0,33.0,75.0,0.766081871345,0.0
30890.0,0.0,0.0,1087.2,390.0,434.4,0.0,0.0,0.0,15.6,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30891.0,1484.4,0.0,8030.0,5353.0,16321.68,924.96,0.0,44.0,745.6,2842.24,852.36,1.0,10.0,3.15,13.0,10.0,65.0,54.0,209.0,0.779727095517,0.0
30894.0,0.0,0.0,865.2,231.0,737.4,36.0,0.0,120.0,0.0,46.8,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30895.0,3093.2,0.0,3928.0,6313.16,17408.2,952.08,160.0,300.0,39.2,3384.24,1034.36,1.0,45.0,3.64,74.0,70.0,73.0,55.0,192.0,0.783625730994,0.0
30904.0,0.0,0.0,76.8,0.12,254.4,0.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30905.0,6810.0,0.0,6332.4,8561.36,15470.48,157.44,0.0,0.0,495.0,2720.08,1514.16,1.0,10.0,1.5,2.0,0.0,50.0,46.0,165.0,0.793372319688,0.0
30908.0,0.0,0.0,408.0,0.0,166.8,0.0,0.0,0.0,13.2,94.8,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30909.0,1293.2,0.0,4366.4,6655.16,13232.48,86.4,297.92,124.0,292.0,6096.12,3522.4,0.0,0.0,2.72,72.0,38.0,32.0,39.0,121.0,0.797270955166,0.0
30910.0,0.0,0.0,14.4,128.4,419.52,0.0,0.0,0.0,9.6,69.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30911.0,1601.2,0.0,13597.2,13039.08,20196.44,1229.76,0.0,248.0,240.0,4439.24,3058.4,1.0,2.0,3.32,22.0,27.0,28.0,46.0,96.0,0.799220272904,0.0
30920.0,25.2,0.0,289.2,537.6,237.6,43.2,0.0,0.0,4.8,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30921.0,2870.0,0.0,8734.0,3267.6,13370.04,0.0,0.0,0.0,0.0,2823.56,1213.2,1.0,4.0,3.2,59.0,29.0,14.0,2.0,39.0,0.808966861598,0.0
30922.0,0.0,0.0,1.2,118.8,297.6,0.0,0.0,0.0,13.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30923.0,224.8,0.0,10742.8,5465.0,15237.76,276.48,0.0,0.0,516.6,2053.2,1862.4,0.0,0.0,3.59,86.0,71.0,2.0,0.0,5.0,0.810916179337,0.0
30924.0,0.0,0.0,0.0,264.24,716.4,129.6,0.0,120.0,12.0,72.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30925.0,1401.2,0.0,9308.4,9348.12,18041.72,203.76,253.12,44.0,304.0,2725.84,4252.76,0.0,0.0,4.38,93.0,101.0,9.0,12.0,30.0,0.812865497076,0.0
30926.0,0.0,0.0,0.0,2718.0,650.4,0.0,0.0,0.0,51.6,69.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30927.0,2172.8,0.0,12105.68,5601.48,24154.08,230.4,0.0,464.8,1248.0,805.6,2131.6,1.0,4.0,3.57,49.0,41.0,2.0,0.0,3.0,0.814814814815,0.0
30934.0,0.0,0.0,688.8,284.4,638.4,2.88,0.0,0.0,12.0,118.8,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30935.0,444.4,0.0,5771.6,6007.0,26735.96,72.0,0.0,2688.0,803.8,4283.92,2090.4,1.0,2.0,2.41,59.0,23.0,9.0,8.0,18.0,0.82261208577,0.0
30942.0,0.0,0.0,240.0,0.0,336.0,0.0,0.0,0.0,0.0,173.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30943.0,1704.8,0.0,5170.4,1852.72,5341.76,45.36,0.0,0.0,0.0,1482.72,1013.2,1.0,14.0,1.33,3.0,1.0,37.0,18.0,118.0,0.830409356725,0.0
30956.0,0.0,0.0,110.4,62.4,1927.2,0.0,0.0,120.0,122.4,60.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30957.0,71.2,0.0,4464.8,5125.08,16129.44,0.0,0.0,196.8,0.0,5205.48,2177.2,1.0,2.0,3.98,89.0,78.0,3.0,4.0,6.0,0.844054580897,0.0
30978.0,919.2,0.0,267.6,0.0,553.44,0.0,0.0,0.0,72.0,12.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30979.0,2527.6,0.0,4050.0,7337.12,21819.96,0.0,0.0,0.0,434.6,3867.56,1362.96,1.0,47.0,2.46,59.0,23.0,26.0,27.0,80.0,0.865497076023,0.0
